Format,1.0B,
Memory Length,10000,
IntpDistance,0,
Trigger Address,4069,
Trigger Level,1.400E+00,
Source,CH1,
Vertical Units,A,
Vertical Units Div,0,
Vertical Units Extend Div,36,
Label, ,
Probe Type,1,
Probe Ratio,1.000E+02,
Vertical Scale,2.000E-01,
Vertical Position,-6.080E-01,
Horizontal Units,S,
Horizontal Scale,1.000E-03,
Horizontal Position,9.300E-04,
Horizontal Mode,Main,
SincET Mode,Real Time,
Sampling Period,1.000E-06,
Horizontal Old Scale,1.000E-03,
Horizontal Old Position,9.300E-04,
Firmware,V1.17,
Mode,Detail,
Waveform Data,
4.693000e-03,8.08e-01,
4.694000e-03,1.03e+00,
4.695000e-03,1.02e+00,
4.696000e-03,9.92e-01,
4.697000e-03,9.68e-01,
4.698000e-03,1.07e+00,
4.699000e-03,8.88e-01,
4.700000e-03,8.64e-01,
4.701000e-03,1.02e+00,
4.702000e-03,9.44e-01,
4.703000e-03,9.28e-01,
4.704000e-03,6.48e-01,
4.705000e-03,9.28e-01,
4.706000e-03,9.52e-01,
4.707000e-03,9.52e-01,
4.708000e-03,1.01e+00,
4.709000e-03,8.08e-01,
4.710000e-03,8.88e-01,
4.711000e-03,8.64e-01,
4.712000e-03,9.12e-01,
4.713000e-03,9.28e-01,
4.714000e-03,9.28e-01,
4.715000e-03,9.12e-01,
4.716000e-03,8.88e-01,
4.717000e-03,8.72e-01,
4.718000e-03,9.68e-01,
4.719000e-03,7.28e-01,
4.720000e-03,9.12e-01,
4.721000e-03,9.28e-01,
4.722000e-03,6.88e-01,
4.723000e-03,1.14e+00,
4.724000e-03,8.88e-01,
4.725000e-03,9.04e-01,
4.726000e-03,9.12e-01,
4.727000e-03,7.44e-01,
4.728000e-03,8.88e-01,
4.729000e-03,7.84e-01,
4.730000e-03,9.44e-01,
4.731000e-03,8.88e-01,
4.732000e-03,1.06e+00,
4.733000e-03,1.11e+00,
4.734000e-03,1.05e+00,
4.735000e-03,1.01e+00,
4.736000e-03,9.12e-01,
4.737000e-03,9.68e-01,
4.738000e-03,1.07e+00,
4.739000e-03,1.11e+00,
4.740000e-03,1.02e+00,
4.741000e-03,1.09e+00,
4.742000e-03,9.84e-01,
4.743000e-03,1.01e+00,
4.744000e-03,1.02e+00,
4.745000e-03,9.28e-01,
4.746000e-03,9.68e-01,
4.747000e-03,9.84e-01,
4.748000e-03,9.92e-01,
4.749000e-03,7.44e-01,
4.750000e-03,9.44e-01,
4.751000e-03,5.92e-01,
4.752000e-03,1.01e+00,
4.753000e-03,9.68e-01,
4.754000e-03,9.68e-01,
4.755000e-03,9.52e-01,
4.756000e-03,8.72e-01,
4.757000e-03,9.92e-01,
4.758000e-03,8.08e-01,
4.759000e-03,9.44e-01,
4.760000e-03,9.04e-01,
4.761000e-03,8.48e-01,
4.762000e-03,8.88e-01,
4.763000e-03,8.08e-01,
4.764000e-03,1.02e+00,
4.765000e-03,8.64e-01,
4.766000e-03,9.68e-01,
4.767000e-03,9.52e-01,
4.768000e-03,8.32e-01,
4.769000e-03,8.08e-01,
4.770000e-03,7.84e-01,
4.771000e-03,8.24e-01,
4.772000e-03,5.52e-01,
4.773000e-03,4.08e-01,
4.774000e-03,5.12e-01,
4.775000e-03,5.12e-01,
4.776000e-03,7.44e-01,
4.777000e-03,1.18e+00,
4.778000e-03,8.72e-01,
4.779000e-03,7.52e-01,
4.780000e-03,7.52e-01,
4.781000e-03,9.84e-01,
4.782000e-03,9.28e-01,
4.783000e-03,9.92e-01,
4.784000e-03,9.28e-01,
4.785000e-03,9.52e-01,
4.786000e-03,1.07e+00,
4.787000e-03,1.02e+00,
4.788000e-03,1.14e+00,
4.789000e-03,9.92e-01,
4.790000e-03,1.06e+00,
4.791000e-03,1.06e+00,
4.792000e-03,9.04e-01,
4.793000e-03,1.03e+00,
4.794000e-03,9.52e-01,
4.795000e-03,1.18e+00,
4.796000e-03,1.05e+00,
4.797000e-03,1.10e+00,
4.798000e-03,1.03e+00,
4.799000e-03,1.07e+00,
4.800000e-03,1.10e+00,
4.801000e-03,1.10e+00,
4.802000e-03,1.05e+00,
4.803000e-03,1.05e+00,
4.804000e-03,1.06e+00,
4.805000e-03,1.07e+00,
4.806000e-03,1.25e+00,
4.807000e-03,1.05e+00,
4.808000e-03,1.10e+00,
4.809000e-03,1.18e+00,
4.810000e-03,1.13e+00,
4.811000e-03,1.10e+00,
4.812000e-03,9.44e-01,
4.813000e-03,9.52e-01,
4.814000e-03,1.09e+00,
4.815000e-03,1.03e+00,
4.816000e-03,1.07e+00,
4.817000e-03,1.09e+00,
4.818000e-03,1.09e+00,
4.819000e-03,1.06e+00,
4.820000e-03,9.04e-01,
4.821000e-03,1.06e+00,
4.822000e-03,1.10e+00,
4.823000e-03,9.44e-01,
4.824000e-03,1.22e+00,
4.825000e-03,9.68e-01,
4.826000e-03,1.05e+00,
4.827000e-03,9.44e-01,
4.828000e-03,1.01e+00,
4.829000e-03,1.02e+00,
4.830000e-03,9.84e-01,
4.831000e-03,9.84e-01,
4.832000e-03,8.64e-01,
4.833000e-03,6.88e-01,
4.834000e-03,7.52e-01,
4.835000e-03,9.12e-01,
4.836000e-03,7.12e-01,
4.837000e-03,6.72e-01,
4.838000e-03,8.08e-01,
4.839000e-03,8.64e-01,
4.840000e-03,9.52e-01,
4.841000e-03,9.52e-01,
4.842000e-03,9.92e-01,
4.843000e-03,8.88e-01,
4.844000e-03,8.72e-01,
4.845000e-03,9.12e-01,
4.846000e-03,8.32e-01,
4.847000e-03,9.12e-01,
4.848000e-03,7.92e-01,
4.849000e-03,9.28e-01,
4.850000e-03,6.48e-01,
4.851000e-03,9.44e-01,
4.852000e-03,1.07e+00,
4.853000e-03,1.05e+00,
4.854000e-03,9.04e-01,
4.855000e-03,8.24e-01,
4.856000e-03,7.44e-01,
4.857000e-03,7.92e-01,
4.858000e-03,8.72e-01,
4.859000e-03,9.12e-01,
4.860000e-03,9.04e-01,
4.861000e-03,9.28e-01,
4.862000e-03,9.28e-01,
4.863000e-03,8.64e-01,
4.864000e-03,8.24e-01,
4.865000e-03,9.04e-01,
4.866000e-03,7.92e-01,
4.867000e-03,8.72e-01,
4.868000e-03,6.72e-01,
4.869000e-03,9.44e-01,
4.870000e-03,9.12e-01,
4.871000e-03,9.44e-01,
4.872000e-03,8.32e-01,
4.873000e-03,7.84e-01,
4.874000e-03,8.32e-01,
4.875000e-03,7.44e-01,
4.876000e-03,7.92e-01,
4.877000e-03,9.04e-01,
4.878000e-03,6.72e-01,
4.879000e-03,6.48e-01,
4.880000e-03,9.28e-01,
4.881000e-03,8.88e-01,
4.882000e-03,9.92e-01,
4.883000e-03,9.04e-01,
4.884000e-03,8.72e-01,
4.885000e-03,8.08e-01,
4.886000e-03,8.64e-01,
4.887000e-03,8.24e-01,
4.888000e-03,8.88e-01,
4.889000e-03,9.04e-01,
4.890000e-03,8.08e-01,
4.891000e-03,7.52e-01,
4.892000e-03,8.32e-01,
4.893000e-03,8.24e-01,
4.894000e-03,7.12e-01,
4.895000e-03,7.52e-01,
4.896000e-03,8.72e-01,
4.897000e-03,6.64e-01,
4.898000e-03,9.68e-01,
4.899000e-03,8.72e-01,
4.900000e-03,7.44e-01,
4.901000e-03,9.44e-01,
4.902000e-03,8.08e-01,
4.903000e-03,6.72e-01,
4.904000e-03,7.68e-01,
4.905000e-03,5.28e-01,
4.906000e-03,7.92e-01,
4.907000e-03,6.48e-01,
4.908000e-03,6.32e-01,
4.909000e-03,7.12e-01,
4.910000e-03,7.44e-01,
4.911000e-03,8.88e-01,
4.912000e-03,7.68e-01,
4.913000e-03,9.28e-01,
4.914000e-03,7.84e-01,
4.915000e-03,8.48e-01,
4.916000e-03,9.68e-01,
4.917000e-03,9.52e-01,
4.918000e-03,1.01e+00,
4.919000e-03,1.03e+00,
4.920000e-03,1.03e+00,
4.921000e-03,9.84e-01,
4.922000e-03,1.02e+00,
4.923000e-03,1.22e+00,
4.924000e-03,9.04e-01,
4.925000e-03,8.88e-01,
4.926000e-03,7.68e-01,
4.927000e-03,1.25e+00,
4.928000e-03,1.13e+00,
4.929000e-03,1.46e+00,
4.930000e-03,1.23e+00,
4.931000e-03,1.25e+00,
4.932000e-03,1.18e+00,
4.933000e-03,1.22e+00,
4.934000e-03,1.29e+00,
4.935000e-03,1.13e+00,
4.936000e-03,1.27e+00,
4.937000e-03,1.29e+00,
4.938000e-03,1.22e+00,
4.939000e-03,1.27e+00,
4.940000e-03,1.13e+00,
4.941000e-03,1.13e+00,
4.942000e-03,1.02e+00,
4.943000e-03,1.02e+00,
4.944000e-03,1.22e+00,
4.945000e-03,1.06e+00,
4.946000e-03,1.19e+00,
4.947000e-03,1.17e+00,
4.948000e-03,1.14e+00,
4.949000e-03,9.84e-01,
4.950000e-03,1.02e+00,
4.951000e-03,1.11e+00,
4.952000e-03,1.47e+00,
4.953000e-03,1.01e+00,
4.954000e-03,1.03e+00,
4.955000e-03,7.84e-01,
4.956000e-03,1.10e+00,
4.957000e-03,1.06e+00,
4.958000e-03,1.23e+00,
4.959000e-03,1.02e+00,
4.960000e-03,9.92e-01,
4.961000e-03,1.06e+00,
4.962000e-03,1.03e+00,
4.963000e-03,9.84e-01,
4.964000e-03,9.92e-01,
4.965000e-03,9.92e-01,
4.966000e-03,1.03e+00,
4.967000e-03,1.03e+00,
4.968000e-03,1.05e+00,
4.969000e-03,1.02e+00,
4.970000e-03,1.01e+00,
4.971000e-03,9.04e-01,
4.972000e-03,9.68e-01,
4.973000e-03,8.48e-01,
4.974000e-03,8.64e-01,
4.975000e-03,9.52e-01,
4.976000e-03,1.02e+00,
4.977000e-03,9.84e-01,
4.978000e-03,1.05e+00,
4.979000e-03,1.01e+00,
4.980000e-03,9.04e-01,
4.981000e-03,9.12e-01,
4.982000e-03,6.88e-01,
4.983000e-03,9.52e-01,
4.984000e-03,8.88e-01,
4.985000e-03,1.06e+00,
4.986000e-03,1.10e+00,
4.987000e-03,1.01e+00,
4.988000e-03,9.68e-01,
4.989000e-03,9.84e-01,
4.990000e-03,9.52e-01,
4.991000e-03,9.44e-01,
4.992000e-03,8.08e-01,
4.993000e-03,9.68e-01,
4.994000e-03,7.84e-01,
4.995000e-03,8.32e-01,
4.996000e-03,9.68e-01,
4.997000e-03,1.09e+00,
4.998000e-03,9.92e-01,
4.999000e-03,1.17e+00,
5.000000e-03,9.28e-01,
5.001000e-03,9.52e-01,
5.002000e-03,8.48e-01,
5.003000e-03,8.72e-01,
5.004000e-03,8.64e-01,
5.005000e-03,7.84e-01,
5.006000e-03,9.44e-01,
5.007000e-03,9.12e-01,
5.008000e-03,9.68e-01,
5.009000e-03,9.12e-01,
5.010000e-03,9.12e-01,
5.011000e-03,8.32e-01,
5.012000e-03,8.08e-01,
5.013000e-03,7.44e-01,
5.014000e-03,8.32e-01,
5.015000e-03,9.84e-01,
5.016000e-03,9.68e-01,
5.017000e-03,9.92e-01,
5.018000e-03,9.28e-01,
5.019000e-03,7.52e-01,
5.020000e-03,8.48e-01,
5.021000e-03,8.08e-01,
5.022000e-03,9.28e-01,
5.023000e-03,7.84e-01,
5.024000e-03,7.04e-01,
5.025000e-03,1.68e-01,
5.026000e-03,6.64e-01,
5.027000e-03,6.48e-01,
5.028000e-03,8.24e-01,
5.029000e-03,6.88e-01,
5.030000e-03,7.12e-01,
5.031000e-03,7.28e-01,
5.032000e-03,8.08e-01,
5.033000e-03,7.12e-01,
5.034000e-03,7.92e-01,
5.035000e-03,8.08e-01,
5.036000e-03,7.68e-01,
5.037000e-03,7.04e-01,
5.038000e-03,1.21e+00,
5.039000e-03,8.64e-01,
5.040000e-03,4.32e-01,
5.041000e-03,3.84e-01,
5.042000e-03,5.68e-01,
5.043000e-03,3.84e-01,
5.044000e-03,7.84e-01,
5.045000e-03,7.12e-01,
5.046000e-03,8.08e-01,
5.047000e-03,8.64e-01,
5.048000e-03,8.08e-01,
5.049000e-03,7.68e-01,
5.050000e-03,8.48e-01,
5.051000e-03,9.44e-01,
5.052000e-03,9.92e-01,
5.053000e-03,9.92e-01,
5.054000e-03,6.08e-01,
5.055000e-03,1.02e+00,
5.056000e-03,9.68e-01,
5.057000e-03,1.06e+00,
5.058000e-03,1.05e+00,
5.059000e-03,9.92e-01,
5.060000e-03,9.12e-01,
5.061000e-03,9.92e-01,
5.062000e-03,1.05e+00,
5.063000e-03,1.07e+00,
5.064000e-03,1.19e+00,
5.065000e-03,1.13e+00,
5.066000e-03,1.07e+00,
5.067000e-03,9.92e-01,
5.068000e-03,8.88e-01,
5.069000e-03,9.44e-01,
5.070000e-03,9.28e-01,
5.071000e-03,1.10e+00,
5.072000e-03,1.02e+00,
5.073000e-03,1.18e+00,
5.074000e-03,1.17e+00,
5.075000e-03,9.44e-01,
5.076000e-03,1.07e+00,
5.077000e-03,9.28e-01,
5.078000e-03,9.12e-01,
5.079000e-03,9.68e-01,
5.080000e-03,9.44e-01,
5.081000e-03,1.02e+00,
5.082000e-03,9.28e-01,
5.083000e-03,9.92e-01,
5.084000e-03,1.23e+00,
5.085000e-03,1.14e+00,
5.086000e-03,9.92e-01,
5.087000e-03,9.84e-01,
5.088000e-03,8.88e-01,
5.089000e-03,7.92e-01,
5.090000e-03,9.84e-01,
5.091000e-03,9.28e-01,
5.092000e-03,1.03e+00,
5.093000e-03,9.84e-01,
5.094000e-03,9.44e-01,
5.095000e-03,9.52e-01,
5.096000e-03,1.03e+00,
5.097000e-03,9.28e-01,
5.098000e-03,1.17e+00,
5.099000e-03,7.12e-01,
5.100000e-03,8.24e-01,
5.101000e-03,6.48e-01,
5.102000e-03,1.18e+00,
5.103000e-03,1.09e+00,
5.104000e-03,1.01e+00,
5.105000e-03,9.52e-01,
5.106000e-03,9.92e-01,
5.107000e-03,9.68e-01,
5.108000e-03,9.44e-01,
5.109000e-03,9.68e-01,
5.110000e-03,1.07e+00,
5.111000e-03,8.64e-01,
5.112000e-03,9.52e-01,
5.113000e-03,9.28e-01,
5.114000e-03,9.52e-01,
5.115000e-03,1.11e+00,
5.116000e-03,1.01e+00,
5.117000e-03,9.68e-01,
5.118000e-03,8.48e-01,
5.119000e-03,8.08e-01,
5.120000e-03,1.15e+00,
5.121000e-03,1.14e+00,
5.122000e-03,1.13e+00,
5.123000e-03,1.07e+00,
5.124000e-03,1.18e+00,
5.125000e-03,1.09e+00,
5.126000e-03,9.84e-01,
5.127000e-03,1.62e+00,
5.128000e-03,1.02e+00,
5.129000e-03,1.10e+00,
5.130000e-03,9.68e-01,
5.131000e-03,1.09e+00,
5.132000e-03,1.02e+00,
5.133000e-03,9.44e-01,
5.134000e-03,1.07e+00,
5.135000e-03,9.12e-01,
5.136000e-03,7.92e-01,
5.137000e-03,9.52e-01,
5.138000e-03,9.28e-01,
5.139000e-03,9.68e-01,
5.140000e-03,9.44e-01,
5.141000e-03,1.01e+00,
5.142000e-03,1.06e+00,
5.143000e-03,9.84e-01,
5.144000e-03,9.04e-01,
5.145000e-03,9.84e-01,
5.146000e-03,8.24e-01,
5.147000e-03,8.08e-01,
5.148000e-03,8.08e-01,
5.149000e-03,9.44e-01,
5.150000e-03,9.52e-01,
5.151000e-03,9.28e-01,
5.152000e-03,9.28e-01,
5.153000e-03,8.88e-01,
5.154000e-03,8.24e-01,
5.155000e-03,8.72e-01,
5.156000e-03,7.84e-01,
5.157000e-03,5.68e-01,
5.158000e-03,7.28e-01,
5.159000e-03,9.44e-01,
5.160000e-03,1.07e+00,
5.161000e-03,9.52e-01,
5.162000e-03,8.64e-01,
5.163000e-03,8.08e-01,
5.164000e-03,8.08e-01,
5.165000e-03,8.72e-01,
5.166000e-03,8.08e-01,
5.167000e-03,8.48e-01,
5.168000e-03,7.68e-01,
5.169000e-03,8.72e-01,
5.170000e-03,9.04e-01,
5.171000e-03,9.52e-01,
5.172000e-03,7.68e-01,
5.173000e-03,4.08e-01,
5.174000e-03,7.52e-01,
5.175000e-03,4.72e-01,
5.176000e-03,7.04e-01,
5.177000e-03,6.64e-01,
5.178000e-03,7.44e-01,
5.179000e-03,9.28e-01,
5.180000e-03,9.44e-01,
5.181000e-03,1.05e+00,
5.182000e-03,9.44e-01,
5.183000e-03,8.64e-01,
5.184000e-03,9.28e-01,
5.185000e-03,1.01e+00,
5.186000e-03,1.06e+00,
5.187000e-03,8.64e-01,
5.188000e-03,9.12e-01,
5.189000e-03,1.10e+00,
5.190000e-03,1.25e+00,
5.191000e-03,1.06e+00,
5.192000e-03,1.25e+00,
5.193000e-03,1.07e+00,
5.194000e-03,1.01e+00,
5.195000e-03,1.02e+00,
5.196000e-03,9.92e-01,
5.197000e-03,1.13e+00,
5.198000e-03,1.06e+00,
5.199000e-03,1.21e+00,
5.200000e-03,8.64e-01,
5.201000e-03,1.19e+00,
5.202000e-03,1.06e+00,
5.203000e-03,1.15e+00,
5.204000e-03,9.44e-01,
5.205000e-03,9.84e-01,
5.206000e-03,1.06e+00,
5.207000e-03,9.52e-01,
5.208000e-03,1.07e+00,
5.209000e-03,1.07e+00,
5.210000e-03,1.13e+00,
5.211000e-03,9.68e-01,
5.212000e-03,9.44e-01,
5.213000e-03,1.02e+00,
5.214000e-03,9.04e-01,
5.215000e-03,8.72e-01,
5.216000e-03,6.48e-01,
5.217000e-03,7.84e-01,
5.218000e-03,6.24e-01,
5.219000e-03,9.52e-01,
5.220000e-03,9.52e-01,
5.221000e-03,1.01e+00,
5.222000e-03,8.72e-01,
5.223000e-03,8.32e-01,
5.224000e-03,9.92e-01,
5.225000e-03,8.08e-01,
5.226000e-03,9.28e-01,
5.227000e-03,9.52e-01,
5.228000e-03,1.02e+00,
5.229000e-03,9.28e-01,
5.230000e-03,1.05e+00,
5.231000e-03,9.52e-01,
5.232000e-03,8.24e-01,
5.233000e-03,9.04e-01,
5.234000e-03,8.64e-01,
5.235000e-03,8.64e-01,
5.236000e-03,7.84e-01,
5.237000e-03,8.24e-01,
5.238000e-03,9.84e-01,
5.239000e-03,9.68e-01,
5.240000e-03,9.92e-01,
5.241000e-03,9.52e-01,
5.242000e-03,9.12e-01,
5.243000e-03,8.88e-01,
5.244000e-03,8.24e-01,
5.245000e-03,6.32e-01,
5.246000e-03,7.44e-01,
5.247000e-03,6.24e-01,
5.248000e-03,1.10e+00,
5.249000e-03,1.06e+00,
5.250000e-03,8.72e-01,
5.251000e-03,9.44e-01,
5.252000e-03,9.12e-01,
5.253000e-03,9.68e-01,
5.254000e-03,9.04e-01,
5.255000e-03,8.64e-01,
5.256000e-03,7.92e-01,
5.257000e-03,8.48e-01,
5.258000e-03,9.12e-01,
5.259000e-03,1.03e+00,
5.260000e-03,1.01e+00,
5.261000e-03,9.28e-01,
5.262000e-03,9.52e-01,
5.263000e-03,8.08e-01,
5.264000e-03,7.28e-01,
5.265000e-03,7.84e-01,
5.266000e-03,7.92e-01,
5.267000e-03,9.52e-01,
5.268000e-03,7.92e-01,
5.269000e-03,9.28e-01,
5.270000e-03,8.48e-01,
5.271000e-03,9.04e-01,
5.272000e-03,8.32e-01,
5.273000e-03,1.30e+00,
5.274000e-03,7.12e-01,
5.275000e-03,6.48e-01,
5.276000e-03,5.84e-01,
5.277000e-03,9.68e-01,
5.278000e-03,9.84e-01,
5.279000e-03,8.32e-01,
5.280000e-03,1.01e+00,
5.281000e-03,8.32e-01,
5.282000e-03,7.92e-01,
5.283000e-03,9.28e-01,
5.284000e-03,8.32e-01,
5.285000e-03,8.48e-01,
5.286000e-03,8.32e-01,
5.287000e-03,8.08e-01,
5.288000e-03,7.68e-01,
5.289000e-03,8.32e-01,
5.290000e-03,8.64e-01,
5.291000e-03,1.02e+00,
5.292000e-03,8.64e-01,
5.293000e-03,7.84e-01,
5.294000e-03,6.64e-01,
5.295000e-03,7.44e-01,
5.296000e-03,8.32e-01,
5.297000e-03,8.24e-01,
5.298000e-03,7.84e-01,
5.299000e-03,7.92e-01,
5.300000e-03,8.24e-01,
5.301000e-03,8.32e-01,
5.302000e-03,1.38e+00,
5.303000e-03,6.64e-01,
5.304000e-03,7.44e-01,
5.305000e-03,5.28e-01,
5.306000e-03,8.32e-01,
5.307000e-03,6.72e-01,
5.308000e-03,4.64e-01,
5.309000e-03,6.32e-01,
5.310000e-03,6.88e-01,
5.311000e-03,9.04e-01,
5.312000e-03,1.03e+00,
5.313000e-03,8.72e-01,
5.314000e-03,1.10e+00,
5.315000e-03,9.84e-01,
5.316000e-03,1.11e+00,
5.317000e-03,1.18e+00,
5.318000e-03,1.18e+00,
5.319000e-03,1.09e+00,
5.320000e-03,1.13e+00,
5.321000e-03,1.13e+00,
5.322000e-03,9.92e-01,
5.323000e-03,1.02e+00,
5.324000e-03,1.09e+00,
5.325000e-03,1.07e+00,
5.326000e-03,1.10e+00,
5.327000e-03,1.13e+00,
5.328000e-03,1.13e+00,
5.329000e-03,1.05e+00,
5.330000e-03,1.10e+00,
5.331000e-03,1.11e+00,
5.332000e-03,7.92e-01,
5.333000e-03,1.02e+00,
5.334000e-03,1.14e+00,
5.335000e-03,1.25e+00,
5.336000e-03,1.10e+00,
5.337000e-03,9.84e-01,
5.338000e-03,9.92e-01,
5.339000e-03,1.06e+00,
5.340000e-03,1.09e+00,
5.341000e-03,1.11e+00,
5.342000e-03,1.07e+00,
5.343000e-03,1.05e+00,
5.344000e-03,1.01e+00,
5.345000e-03,1.06e+00,
5.346000e-03,8.08e-01,
5.347000e-03,1.07e+00,
5.348000e-03,1.03e+00,
5.349000e-03,1.21e+00,
5.350000e-03,1.06e+00,
5.351000e-03,9.84e-01,
5.352000e-03,1.03e+00,
5.353000e-03,1.03e+00,
5.354000e-03,9.92e-01,
5.355000e-03,1.05e+00,
5.356000e-03,9.92e-01,
5.357000e-03,9.68e-01,
5.358000e-03,9.44e-01,
5.359000e-03,9.28e-01,
5.360000e-03,1.10e+00,
5.361000e-03,9.92e-01,
5.362000e-03,9.52e-01,
5.363000e-03,9.84e-01,
5.364000e-03,9.44e-01,
5.365000e-03,1.05e+00,
5.366000e-03,9.44e-01,
5.367000e-03,1.03e+00,
5.368000e-03,1.07e+00,
5.369000e-03,1.05e+00,
5.370000e-03,9.44e-01,
5.371000e-03,1.01e+00,
5.372000e-03,1.01e+00,
5.373000e-03,9.12e-01,
5.374000e-03,9.04e-01,
5.375000e-03,8.32e-01,
5.376000e-03,8.72e-01,
5.377000e-03,1.01e+00,
5.378000e-03,1.15e+00,
5.379000e-03,1.01e+00,
5.380000e-03,8.88e-01,
5.381000e-03,7.92e-01,
5.382000e-03,9.52e-01,
5.383000e-03,9.04e-01,
5.384000e-03,1.07e+00,
5.385000e-03,9.52e-01,
5.386000e-03,9.28e-01,
5.387000e-03,9.84e-01,
5.388000e-03,8.48e-01,
5.389000e-03,8.48e-01,
5.390000e-03,9.12e-01,
5.391000e-03,8.72e-01,
5.392000e-03,9.52e-01,
5.393000e-03,6.48e-01,
5.394000e-03,1.07e+00,
5.395000e-03,9.52e-01,
5.396000e-03,9.92e-01,
5.397000e-03,9.04e-01,
5.398000e-03,8.72e-01,
5.399000e-03,8.88e-01,
5.400000e-03,8.64e-01,
5.401000e-03,1.03e+00,
5.402000e-03,8.32e-01,
5.403000e-03,9.04e-01,
5.404000e-03,5.52e-01,
5.405000e-03,8.48e-01,
5.406000e-03,7.28e-01,
5.407000e-03,6.72e-01,
5.408000e-03,5.12e-01,
5.409000e-03,6.88e-01,
5.410000e-03,7.92e-01,
5.411000e-03,7.12e-01,
5.412000e-03,8.08e-01,
5.413000e-03,7.84e-01,
5.414000e-03,7.44e-01,
5.415000e-03,7.92e-01,
5.416000e-03,6.24e-01,
5.417000e-03,7.84e-01,
5.418000e-03,7.04e-01,
5.419000e-03,6.88e-01,
5.420000e-03,7.12e-01,
5.421000e-03,8.08e-01,
5.422000e-03,7.12e-01,
5.423000e-03,8.72e-01,
5.424000e-03,7.84e-01,
5.425000e-03,8.24e-01,
5.426000e-03,7.44e-01,
5.427000e-03,8.24e-01,
5.428000e-03,7.44e-01,
5.429000e-03,8.08e-01,
5.430000e-03,8.48e-01,
5.431000e-03,7.84e-01,
5.432000e-03,8.88e-01,
5.433000e-03,8.64e-01,
5.434000e-03,9.52e-01,
5.435000e-03,9.44e-01,
5.436000e-03,8.24e-01,
5.437000e-03,8.08e-01,
5.438000e-03,4.48e-01,
5.439000e-03,3.44e-01,
5.440000e-03,4.08e-01,
5.441000e-03,4.88e-01,
5.442000e-03,5.44e-01,
5.443000e-03,6.48e-01,
5.444000e-03,6.88e-01,
5.445000e-03,7.92e-01,
5.446000e-03,7.12e-01,
5.447000e-03,7.92e-01,
5.448000e-03,1.26e+00,
5.449000e-03,7.84e-01,
5.450000e-03,9.04e-01,
5.451000e-03,6.88e-01,
5.452000e-03,1.10e+00,
5.453000e-03,1.03e+00,
5.454000e-03,1.05e+00,
5.455000e-03,1.11e+00,
5.456000e-03,9.84e-01,
5.457000e-03,9.44e-01,
5.458000e-03,1.15e+00,
5.459000e-03,1.07e+00,
5.460000e-03,1.07e+00,
5.461000e-03,9.68e-01,
5.462000e-03,1.01e+00,
5.463000e-03,9.92e-01,
5.464000e-03,1.10e+00,
5.465000e-03,1.05e+00,
5.466000e-03,1.13e+00,
5.467000e-03,1.07e+00,
5.468000e-03,1.06e+00,
5.469000e-03,9.84e-01,
5.470000e-03,1.01e+00,
5.471000e-03,9.28e-01,
5.472000e-03,1.05e+00,
5.473000e-03,1.06e+00,
5.474000e-03,9.84e-01,
5.475000e-03,1.03e+00,
5.476000e-03,9.84e-01,
5.477000e-03,1.62e+00,
5.478000e-03,9.68e-01,
5.479000e-03,1.02e+00,
5.480000e-03,8.72e-01,
5.481000e-03,1.02e+00,
5.482000e-03,1.11e+00,
5.483000e-03,9.92e-01,
5.484000e-03,1.10e+00,
5.485000e-03,1.01e+00,
5.486000e-03,9.04e-01,
5.487000e-03,1.03e+00,
5.488000e-03,1.03e+00,
5.489000e-03,1.01e+00,
5.490000e-03,1.02e+00,
5.491000e-03,9.84e-01,
5.492000e-03,1.11e+00,
5.493000e-03,1.02e+00,
5.494000e-03,1.01e+00,
5.495000e-03,1.09e+00,
5.496000e-03,9.84e-01,
5.497000e-03,9.84e-01,
5.498000e-03,9.44e-01,
5.499000e-03,1.01e+00,
5.500000e-03,9.84e-01,
5.501000e-03,1.09e+00,
5.502000e-03,9.28e-01,
5.503000e-03,1.13e+00,
5.504000e-03,1.15e+00,
5.505000e-03,1.17e+00,
5.506000e-03,1.13e+00,
5.507000e-03,9.44e-01,
5.508000e-03,1.02e+00,
5.509000e-03,1.13e+00,
5.510000e-03,1.17e+00,
5.511000e-03,1.10e+00,
5.512000e-03,9.44e-01,
5.513000e-03,9.68e-01,
5.514000e-03,9.84e-01,
5.515000e-03,1.03e+00,
5.516000e-03,9.92e-01,
5.517000e-03,1.05e+00,
5.518000e-03,8.72e-01,
5.519000e-03,1.06e+00,
5.520000e-03,8.72e-01,
5.521000e-03,8.08e-01,
5.522000e-03,1.15e+00,
5.523000e-03,9.12e-01,
5.524000e-03,1.10e+00,
5.525000e-03,8.64e-01,
5.526000e-03,8.64e-01,
5.527000e-03,9.12e-01,
5.528000e-03,7.84e-01,
5.529000e-03,1.02e+00,
5.530000e-03,1.06e+00,
5.531000e-03,9.68e-01,
5.532000e-03,8.72e-01,
5.533000e-03,7.84e-01,
5.534000e-03,8.88e-01,
5.535000e-03,8.24e-01,
5.536000e-03,9.52e-01,
5.537000e-03,9.44e-01,
5.538000e-03,9.12e-01,
5.539000e-03,9.04e-01,
5.540000e-03,1.13e+00,
5.541000e-03,9.84e-01,
5.542000e-03,9.68e-01,
5.543000e-03,8.72e-01,
5.544000e-03,8.48e-01,
5.545000e-03,9.04e-01,
5.546000e-03,9.12e-01,
5.547000e-03,8.88e-01,
